国家,品类,指标,日期,数值,单位,频率,来源,范围,说明
au,羊,MLA National Trade Lamb Indicator,2026-07-01,1218.6635145149903,A¢/kg cwt,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2024-12-01,122.85017638064,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-01-01,120.61158504525599,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-02-01,118.392779357,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-03-01,126.62790822120645,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-04-01,130.14884034231667,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-05-01,144.3533194960258,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-06-01,151.90125511133664,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-07-01,165.0112909964355,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-08-01,177.39111899986776,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-09-01,188.16974292286667,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-10-01,182.4106617346419,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-11-01,196.97985969399332,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2025-12-01,193.46253601715185,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-01-01,192.8975926387258,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-02-01,198.76892922181074,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-03-01,212.1916427132032,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-04-01,217.00535145012333,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-05-01,208.8256601269,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-06-01,244.90388545991,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Lamb Indicator,2026-07-01,245.61719807341612,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2024-12-01,150.708511179948,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-01-01,132.92520569844402,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-02-01,110.47534840124642,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-03-01,114.13252059417742,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-04-01,123.74786674879,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-05-01,128.82472943780968,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-06-01,126.53850133147667,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-07-01,176.48728928979676,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-08-01,223.31241552001936,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-09-01,237.91409648010332,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-10-01,235.79231127155487,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-11-01,246.20877063666333,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2025-12-01,250.335202563276,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-01-01,225.0269488937222,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-02-01,222.39976845220357,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-03-01,223.78667838988065,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-04-01,228.27718402016666,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-05-01,276.35521527254997,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-06-01,240.69233183713334,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Online Sheep Indicator,2026-07-01,266.3437789848645,$/head,月度,MLA Statistics API / NLRS,澳洲,MLA Statistics API report/5 Australian Livestock Indicators；日度指标按月平均。EYCI/NYCI成交头数不使用该密集日历序列。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2024-12-01,785408.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-01-01,836284.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-02-01,766101.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-03-01,831812.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-04-01,782482.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-05-01,933893.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-06-01,838178.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-07-01,886845.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-08-01,739612.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-09-01,822561.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-10-01,862890.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-11-01,1004348.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2025-12-01,810697.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-01-01,646684.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-02-01,818267.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-03-01,846286.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-04-01,733379.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-05-01,621083.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-06-01,571933.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Prime 全国汇总,2026-07-01,581747.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
au,羊,MLA Saleyard Yardings Lamb Store 全国汇总,2025-01-01,12169.0,头,月度,MLA Statistics API / NLRS,澳洲saleyard汇总,MLA Statistics API report/4 Australian Saleyard Yardings；默认看板汇总saleyard日度yardings到月度，不展开单个saleyard。
